CODE_MIL,LABEL_MIL,LB_APPELLATION_MIL
*30,VISITE DES CHAIS 1 PERSONNE,
*31,30G PRIMEUR CAVIAR,
*32,50G PRIMEUR CAVIAR,
*33,30G VINTAGE CAVIAR,
*34,50G VINTAGE CAVIAR,
*35,30G OSCIETRE CAVIAR,
*36,50G OSCIETRE CAVIAR,
*37,BAGAGE A VINS LAZENNE 12 BLES,
*38,CARTON 3 BLES BOURG CHAMPAGNES,
*39,CADENAS CERTIFIES TSA BAGAGES A VIN,
*4,TABLIER LA CAVE COULEUR BORDEAUX,
*40,CAISSETTE BOIS 1 BOUTEILLE,
*41,CAISSETTE BOIS 1 MAGNUM,
*5,CASIER DE 6 BOUTEILLES,
*6,CASIER DE 4 MAGNUNS,
*7,CRACHOIR SABLIER INOX,
*8,ETAMPE,
*9,TABLIER L ECOLE COULEUR NOIRE,
*C15,CAISSE 6 BOUTEILLES MASTER CLASSE MOUTON,
*C2,SAC 3 BTL PAUILLAC 2001,
J188,TOSCANA STANZE DEL POLIZIANO ROUGE POLIZIANO,TOSCANA
J190,TOSCANA GIORGIO PRIMO ROUGE LA MASSA,TOSCANA
J1900,AMARONE VALPOLICELLA CLASSICO VAIO ARMARON ROUGE MASI,AMARONE DELLA VALPOLICELLA CLASSICO
J1901,PINOT NOIR SILVER LABEL SEVEN SPRINGS VINEYARD SOURCE ROUGE EVENING LAND,EOLA AMITY HILLS
J1902,BRUNELLO MONTALCINO ROUGE IL POGGIONE,BRUNELLO DI MONTALCINO
J1903,RIBERA DEL DUERO ROUGE AALTO BODEGAS VINEDOS,RIBERA DEL DUERO
J1904,SAUVIGNON BLANC LAKE COUNTY BLANC SOLA,LAKE COUNTY
J1905,BAROLO SAN LORENZO ROUGE FRATELLI ALESSANDRIA,BAROLO
J1906,PINOT NOIR ROUGE CLOUDY BAY,MARLBOROUGH
J1907,CHEVAL DES ANDES ROUGE TERRAZAS LOS ANDES CHEVAL BLANC,MENDOZA
J1908,TORO ROUGE NUMANTHIA,TORO
J1909,TORO TERMANTHIA ROUGE NUMANTHIA,TORO
J191,TOSCANA PIAGGIONI ROUGE MOCALI,TOSCANA
J2067,SANTA LUCIA HIGHLANDS PINOT NOIR ROUGE KOSTA BROWN,SANTA LUCIA HIGHLANDS
J2068,CHIANTI CLASSICO BROLIO RISERVA ROUGE BARONE RICASOLI,CHIANTI CLASSICO
J2069,GAMAY NOIR ROUGE TE MATA,HAWKE S BAY
J207,PROSECCO CUVEE BEATRICE BLANC CA FURLAN,PROSECCO
J2070,PINOT NOIR EXPRESION RESERVE ROUGE VILLARD,CASABLANCA VALLEY
J2071,BRUNELLO MONTALCINO RISERVA ROUGE POGGIO SOTTO,BRUNELLO DI MONTALCINO
J2072,BAROLO ROUGE DOMENICO CLERICO,BAROLO
J2073,PINOT NOIR ROUGE GRAN MORAINE,YAMHILL CARLTON DISTRICT
J2074,CABERNET SAUVIGNON ROUGE CARDINALE,NAPA VALLEY
J2075,JOIE ROUGE VERITE,SONOMA COUNTY
J2076,DESIR ROUGE VERITE,SONOMA COUNTY
J2077,MUSE ROUGE VERITE,SONOMA COUNTY
J2078,CHARDONNAY BLANC CAPENSIS,WESTERN CAPE
J2079,AMARONE VALPOLICELLA ROUGE MARION,AMARONE DELLA VALPOLICELLA
J208,SOAVE CLASSICO BLANC SUAVIA,SOAVE CLASSICO
J2080,AMARONE VALPOLICELLA CLASSICO ACINATICO ROUGE ACCORDINI,AMARONE DELLA VALPOLICELLA CLASSICO
J2081,VALPOLICELLA RIPASSO TORRE DEL FALASCO ROUGE VALPANTENA,VALPOLICELLA
J2082,RADICI RISERVA TAURASI ROUGE MASTROBERARDINO,TAURASI
J2083,TAURASI VIGNA CINQUE QUERCE ROUGE MOLETTIERI,TAURASI
J2084,VALPOLICELLA CLASSICO SUPERIORE ROUGE ZENATO,VALPOLICELLA CLASSICO SUPERIORE
J2085,DOLCETTO ALBA ROUGE DE FORVILLE,DOLCETTO D ALBA
J2086,BARBERA ALBA ROUGE BRUNO ROCCA,BARBERA D ALBA
J2088,COSTA TOSCANA ROUGE AMPELEIA,COSTA TOSCANA
J2089,NEMESIS ROUGE LINNE CALODO,PASO ROBLES
J209,SOAVE CLASSICO BLANC PIEROPAN,SOAVE CLASSICO
J2250,GRUNER VELTLINER FEDERSPIEL BLANC JOSEF FISCHER,KREMSTAL
J2251,BLAUFRANKISCH KALK SCHIEFER ROUGE NITTNAUS,
J2252,BAROLO ROUGE SILVIO GRASSO,BAROLO
J2253,BAROLO SERRALUNGA ROUGE LUIGI PIRA,BAROLO
J2254,BAROLO MARENCA ROUGE LUIGI PIRA,BAROLO
J2255,KANTA RIESLING BLANC EGON MULLER,ADELAIDE HILLS
J2256,BAROLO CANNUBI ROUGE ELIO ALTARE,BAROLO
J2257,VALPOLICELLA ROUGE BERTANI,VALPOLICELLA
J2258,AMARONE DELLA VALPOLICELLA VALPANTENA ROUGE BERTANI,AMARONE DELLA VALPOLICELLA VALPANTENA
J2259,VALPOLICELLA RIPASSO ROUGE BERTANI,VALPOLICELLA RIPASSO
J226,SAUVIGNON BLANC BLANC SHAW AND SMITH,ADELAIDE HILLS
J2260,COMPTCHE RIDGE PINOT NOIR ROUGE ANTHILL FARMS,ANDERSON VALLEY
J2261,SCHARZHOFBERGER AUSLESE RIESLING BLANC EGON MULLER,WILTINGEN
J2262,LE GALLAIS KABINETT RIESLING BLANC EGON MULLER,WILTINGEN
J2263,BARBARESCO VANOTU RISERVA ROUGE PELISSERO,BARBARESCO
J2264,TERLATO CHAPOUTIER SADDLEBACK ROUGE CHAP,PYRENEES
J2265,CAMBRIEN PLEIADE ROUGE CHAP,HEATHCOTE
J2266,TOURNON LADY S LANE ROUGE CHAP,HEATHCOTE
J2267,TERLATO CHAPOUTIER L BLOCK ROUGE CHAP,PYRENEES
J2268,RIESLING MOOSBURGERIN RESERVE BLANC BUCHEGGER,KREMSTAL
J2269,CABERNET SAUVIGNON ROUGE LIBERTY SCHOOL,PASO ROBLES
J227,SHIRAZ ROUGE HAZYBLUR,ADELAIDE PLAINS
J2270,SHEA VINEYARDS PINOT NOIR ROUGE JK CARRIERE WINES,WILLAMETTE VALLEY
J2271,CABERNET SAUVIGNON ROUGE FOXGLOVE,PASO ROBLES
J2272,CERASUOLO VITTORIA ROUGE VALLE DELL ACATE,CERASUOLO DI VITTORIA
J2273,ROSE ROSE THE PINOT PROJECT,VENETO
J2274,IL ROSE DI CASANOVA ROSE CASANOVA DELLA SPINETA,TOSCANA
J2275,ROSE ROSE WOLFFER,LONG ISLAND
J2276,CMS RED ROUGE HEDGES FAMILY ESTATE,COLUMBIA VALLEY
J2277,CLOS DE LOS SIETE ROUGE,VALLE DE UCO
J2278,RIOJA IMPERIAL RESERVA ROUGE CVNE,RIOJA
J2279,THE GRIFFIN ROUGE ROBERT FOLEY VINEYARDS,CALIFORNIA
J228,MUSEUM RESERVE ANTIQUE TAWNY BLANC YALUMBA,BAROSSA VALLEY
J2410,RIOJA MONTESA ROUGE PALACIOS REMONDO,RIOJA
J2411,RIOJA PROPIEDAD ROUGE PALACIOS REMONDO,RIOJA
J2412,RIOJA QUINON VALMIRA ROUGE PALACIOS REMONDO,RIOJA
J2413,PRIORAT CAMINS PRIORAT ROUGE ALVARO PALACIOS,PRIORAT
J2414,PRIORAT GRATALLOPS VI DE VILLA ROUGE ALVARO PALACIOS,PRIORAT
J2415,PRIORAT FINCA DOFI ROUGE ALVARO PALACIOS,PRIORAT
J2416,PRIORAT AUBAGUETES ROUGE ALVARO PALACIOS,PRIORAT
J2417,PRIORAT ERMITA ROUGE ALVARO PALACIOS,PRIORAT
J2418,RIBERA DEL DUERO ROUGE EMILIO MORO,RIBERA DEL DUERO
J2419,RIBERA DEL DUERO VENDIMIA SELECCIONADA ROUGE EMILIO MORO,RIBERA DEL DUERO
J242,THE COVER DRIVE CABERNET SAUVIGNON ROUGE JIM BARRY,COONAWARRA
J2550,ROTES TOR SMARAGD GRUNER VELTLINER BLANC HIRTZBERGER,WACHAU
J2551,STEINERTERASSEN FEDERSPIEL RIESLING BLANC HIRTZBERGER,WACHAU
J2552,RIOJA CENIZAS ROUGE HERMANOS HERNAIZ,RIOJA
J2553,TOKAJI ASZU 5 PUTTONYOS BLANC HETSZOLO,TOKAJI
J2554,SANGIOVESE TOSCANA ROUGE MONTESECUNDO,TOSCANA
J2555,IL ROSPO CABERNET SAUVIGNON ROUGE MONTESECUNDO,TOSCANA
J2556,RECIOTO DELLA VALPOLICELLA CLASSICO ROUGE BUSSOLA,RECIOTO DELLA VALPOLICELLA CLASSICO
J2557,CABERNET SAUVIGNON ROUGE PSAGOT,JUDEAN HILLS
J2558,POGGIO AL VENTO RISERVA ROUGE COL ORCIA,BRUNELLO DI MONTALCINO
J2559,FONS CLAR ROUGE INFERNAL,PRIORAT
J256,SAUVIGNON BLANC MARLBOROUGH BLANC VAVASOUR,MARLBOROUGH
J2560,FACE NORD ROUGE INFERNAL,PRIORAT
J2561,AGUILERA ROUGE INFERNAL,PRIORAT
J2562,NAPA VALLEY CABERNET SAUVIGNON ROUGE BEAULIEU VINEYARD,NAPA VALLEY
J2563,GEORGES DE LATOUR PRIVATE RESERVE CABERNET SAUVIGNONROUGE BEAULIEU VINEYARD,NAPA VALLEY
J2564,TAPESTRY RESERVE ROUGE BEAULIEU VINEYARD,NAPA VALLEY
J2565,RUTHEFORD CABERNET SAUVIGNON ROUGE BEAULIEU VINEYARD,NAPA VALLEY
J2566,BAROSSA SHIRAZ ROUGE TIM SMITH,BAROSSA VALLEY
J2567,RIOJA VALDEGINES ROUGE ARTADI,RIOJA
J2568,RIOJA CARRETIL ROUGE ARTADI,RIOJA
J2569,RIOJA VINA EL PISON ROUGE ARTADI,RIOJA
J257,SAUVIGNON BLANC BLANC MUD HOUSE,MARLBOROUGH
J2570,LYTTON ESTATE PETITE SIRAH ROUGE RIDGE VINEYARDS,DRY CREEK VALLEY
J2571,CHARDONNAY ESTATE BLANC RIDGE VINEYARDS,SANTA CRUZ MOUNTAINS
J2572,NAPA VALLEY CHARDONNAY BLANC CH MONTELENA,NAPA VALLEY
J2573,FREESTONE CHARDONNAY SONOMA COAST BLANC JOSEPH PHELPS,SONOMA COAST
J2574,FREESTONE PINOT NOIR SONOMA COAST ROUGE JOSEPH PHELPS,SONOMA COAST
J2575,WINE OF SHAKESPEARE BLANC QUINTA DA MURTA,
J2576,MAXS CHARDONNAY BLANC PENFOLDS,ADELAIDE HILLS
J2577,CHARDONNAY JACK S HILL BLANC P TIT PAYSAN,MONTEREY COUNTY
J2578,PIERRE PIROUETTE ROSE P TIT PAYSAN,CENTRAL COAST
J2579,ADAPTATION CABERNET SAUVIGNON ROUGE ODETTE ESTATE,NAPA VALLEY
J258,SAUVIGNON BLANC BLANC KUMEU RIVER,MARLBOROUGH
J2710,ROSSO MONTALCINO ROUGE BIONDI SANTI,ROSSO DI MONTALCINO
J2711,BRUNELLO MONTALCINO RISERVA ROUGE BIONDI SANTI,BRUNELLO DI MONTALCINO
J2712,WESTER REACH CHARDONNAY RUSSIAN RIVER VALLEY BLANC DUMOL,RUSSIAN RIVER VALLEY
J2713,WESTER REACH PINOT NOIR RUSSIAN RIVER VALLEY ROUGE DUMOL,RUSSIAN RIVER VALLEY
J2714,CABERNET SAUVIGNON NAPA VALLEY ROUGE DUMOL,NAPA VALLEY
J2715,ETNA ROSSO GIOACCHINO ROUGE SOFIA,ETNA
J2716,HOPE MARGUERITE CHENIN BLANC BLANC BEAUMONT FAMILY WINES,
J2717,1480 INIZIO VINO ROSSO ROUGE ODOARDI,CALABRIA
J2718,TOSCANA CHOLTEMPO FIORELLO ROUGE STELLA DI CAMPALTO,TOSCANA
J2719,SEVEN SPRINGS SUMMM CHARDONNAY BLANC EVENING LAND,EOLA AMITY HILLS
J272,BIEN NACIDO HILLSIDE ESTATE QUPE ROUGE QUPE,SANTA MARIA VALLEY
J398,DARIGHE PROPRIETOR BLEND ROUGE THE WOODHOUSE WINE ESTATES,COLUMBIA VALLEY
J399,RED MOUNTAIN RESERVE ROUGE HEDGES FAMILY ESTATE,RED MOUNTAIN
J4,RIESLING ERDENER TREPPCHEN RIESLING KABINETT BLANC DR LOOSEN,ERDENER TREPPCHEN
J40,RIBERA DEL DUERO ATALAYAS DE GOLBAN ROUGE MIGUEL SANCHEZ,RIBERA DEL DUERO
J400,K COUGAR HILLS SYRAH ROUGE K VINTNERS,WALLA WALLA VALLEY
J401,CLARET SYRAH ROUGE TYRUS EVANS,WALLA WALLA VALLEY
J402,SWITCHBACK SYRAH ROUGE COEUR D ALENE CELLARS,
J403,FABRE MONTMAYOU RESERVA MALBEC ROUGE VISTALBA,LUJAN DE CUYO
J404,CABERNET SAUVIGON RESERVA ROUGE NORTON,LUJAN DE CUYO
J405,LAS COMPUERTAS MALBEC ROUGE VINA ALICIA,LUJAN DE CUYO
J406,SAUVIGNON BLANC BLANC DONA PAULA ESTATE,MENDOZA
J407,MALBEC ROUGE BROQUEL,MENDOZA
J408,MALBEC ROUGE BALBO,MENDOZA
J409,PARADOS MALBEC ROUGE DON MANUEL VILLAFANE,MENDOZA
J41,RIBERA DEL DUERO SPIGA ROUGE O FOURNIER,RIBERA DEL DUERO
J410,MALBEC ROUGE CATENA ZAPATA,MENDOZA
J411,CORTE B ROUGE VISTALBA,MENDOZA
J412,LEGADO MALBEC RESERVA ROUGE DON MANUEL VILLAFANE,MENDOZA
J413,CABERNET SAUVIGNON ROUGE KAIKEN,MENDOZA
J414,MALBEC RESERVA ROUGE RUCA MALEN,MENDOZA
J415,YAUQUEN MALBEC ROUGE RUCA MALEN,MENDOZA
J416,ULTRA MALBEC ROUGE KAIKEN,MENDOZA
J417,FELINO MALBEC ROUGE VINA COBOS,MENDOZA
J418,PRIVADA ROUGE NORTON,MENDOZA
J419,MALBEC ROUGE ACHAVAL FERRER,MENDOZA
J42,RIBERA DEL DUERO CRIANZA ROUGE PAGOS DE QUINTANA,RIBERA DEL DUERO
J420,TOSO MALBEC ROUGE PASCUAL,MENDOZA
J421,MALBEC ROUGE ANDELUNA,MENDOZA
J422,GRAN MALBEC ROUGE FLECHAS DE LOS ANDES,MENDOZA
J423,CRIOS MALBEC ROSE ROSE SUSANA BALBO,MENDOZA
J424,URBAN UCO MALBEC TEMPRANILLO ROUGE O FOURNIER,VALLE DE UCO
J425,URBAN UCO TORRONTES BLANC O FOURNIER,CAFAYATE
J426,MICHEL TORINO DON DAVID MALBEC ROUGE EL ESTECO,CAFAYATE VALLEY
J427,CRIOS TORRONTES BLANC SUSANA BALBO,SALTA
J428,SAUVIGNON BLANC BLANC ROOT 1,CASABLANCA VALLEY
J429,CHARDONNAY WILD FERMENT BLANC VINA ERRAZURIZ,CASABLANCA VALLEY
J43,RIBERA DEL DUERO RESERVA ROUGE VALSOTILLO,RIBERA DEL DUERO
J630,VINHO REGIONAL ALENTEJO ROUGE AGRICULTURA,VINHO REGIONAL ALENTEJO
J631,RIBATEJO QUINTA DO ALQUEVE FERNAO PIRES BLANC PINHAL DA TORRE,RIBATEJO
J632,SAUVIGNON BLANC BLANC BABICH,MARLBOROUGH
J633,RIGHT HAND MAN SYRAH ROUGE BARREL 27,CENTRAL COAST
J634,CH SMITH CABERNET SAUVIGNON ROUGE CHARLES SMITH,COLUMBIA VALLEY
J635,CHILES CANYON ZINFANDEL ROUGE GREEN RED VINEYARD,CHILES VALLEY
J636,BONARDA ROUGE DURIGUTTI,MENDOZA
J637,CARLOS VII AMONTILLADO BLANC ALVEAR,MONTILLA MORILES
J638,NAVAHERREROS GARNACHA BERNABELEVA ROUGE BERNABELEVA,VINOS DE MADRID
J639,TOSCANA ALTROVINO ROUGE DUEMANI,COSTA TOSCANA
J64,RIOJA CLUB LEALTANZA RESERVA ROUGE ALTANZA,RIOJA
J640,BAROLO MONPRIVATO ROUGE MASCARELLO GIUSEPPE FIGLIO,BAROLO
J641,CONERO RISERVA DORICO ROUGE MORODER,CONERO
J642,FRIULI COLLI ORIENTALI MORUS ALBA BLANC VIGNAI DA DULINE,FRIULI COLLI ORIENTALI
J643,SAUVIGNON BLANC BLANC TE AWA,HAWKE S BAY
J644,RIESLING POTATE BLANC WURTZ,
J645,32 BOTA DE MANZANILLA NAVAZOS BLANC EQUIPO NAVAZOS,MANZANILLA DE SANLUCAR DE BARRAMEDA
J646,VALDEORRAS GODELLO SOBRE LIAS BLANC VALDESIL,VALDEORRAS
J647,RIBERA DEL DUERO PRUNO ROUGE VILLACRECES,RIBERA DEL DUERO
J770,RIBERA DEL DUERO UNICO ROUGE VEGA SICILIA,RIBERA DEL DUERO
J771,FINO BLANC EL MAESTRO SIERRA,JEREZ XERES SHERRY
J772,TROUSSEAU GRIS BLANC ZEITGEIST CELLARS,RUSSIAN RIVER VALLEY
J773,DIERBERG CHARDONNAY BLANC TYLER,SANTA MARIA VALLEY
J774,ESTATE CHARDONNAY VERNA S BLANC MELVILLE,SANTA BARBARA COUNTY
J775,FERRINGTON VINEYARD CHARDONNAY BLANC POE,ANDERSON VALLEY
J776,ANGEL CAMP PINOT NOIR ROUGE POE,ANDERSON VALLEY
J777,ASIRTIKO ATHIRI BLANC SIGALAS,SANTORINI
J778,SANTORINI BARREL FERMENT BLANC SIGALAS,SANTORINI
J779,MAVROTRAGANO ROUGE SIGALAS,
J78,RIOJA EDULIS ROSE ROSE ALTANZA,RIOJA
J780,KREUZNACHER KROTENPFUHL RIESLING KABINETT BLANC DONNHOFF,
J781,CHARDONNAY 25 5 BLANC DESIERTO,ALTO VALLE DEL RIO COLORADO
J782,SIERRAS MALAGA BOTANI BLANC JORGE ORDONEZ CO,SIERRAS DE MALAGA
J783,FRANCONIA ROSE ROSE CHANNING DAUGHTERS WINERY,LONG ISLAND
J784,24 BOTA DE FINO AMONTILLADO MONTILLA BLANC EQUIPO NAVAZOS,MONTILLA MORILES
J785,30 BOTA DE MANZANILLA PASADA CAPATAZ RIVAS BLANC EQUIPO NAVAZOS,MANZANILLA DE SANLUCAR DE BARRAMEDA
J786,27 BOTA DE FINO MACHARNUDO ALTO BLANC EQUIPO NAVAZOS,JEREZ XERES SHERRY
J787,MERLOT MOUNT VEEDER ROUGE MAYACAMAS VINEYARDS,MOUNT VEEDER
J788,PINEAU DES CHARENTES BLANC JL PASQUET,PINEAU DES CHARENTES
J789,BARBARESCO BORDINI ROUGE LA SPINETTA,BARBARESCO
J79,RIOJA ROSADO ROSE EL COTO,RIOJA
J790,SICILIA CHIARAMONTE ANSONICA BLANC FIRRIATO,SICILIA
J791,MANZANILLA GITANA EN RAMA BLANC HIDALGO,MANZANILLA DE SANLUCAR DE BARRAMEDA
J792,VALDADIGE PINOT GRIGIO BLANC SANTA MARGHERITA,VALDADIGE
J793,RIOJA VINA ARDANZA RESERVA ROUGE LA RIOJA ALTA,RIOJA
J794,RHINESTONES ROUGE BOW ARROW,WILLAMETTE VALLEY
J795,BAROLO ROUGE BREZZA,BAROLO
J796,THE LONG ROAD CHARDONNAY BLANC EDEN ROAD,
J797,CABERNET FRANC ROUGE AUDACIA,STELLENBOSCH
J798,SYRAH PETER S VINEYARD ROUGE ANTHILL FARMS,SONOMA COAST
J799,FRIULI COLLI ORIENTALI REFOSCO ZUC VOLPE ROUGE VOLPE PASINI,FRIULI COLLI ORIENTALI
J8,RIESLING BLANC CLEAN SLATE,
J1524,BARBARESCO RISERVA MUNCAGOTA ROUGE PRODUTTORI DEL BARBARESCO,BARBARESCO
J1525,CHIANTI CLASSICO MARCHESE ANTINORI RISERVA TENUTA TIGNANELLO ROUGE ANTINORI,CHIANTI CLASSICO
J1526,MONTEFALCO PIPPARELLO RISERVA ROUGE PAOLO BEA,MONTEFALCO
J1527,MONTEFALCO SAGRANTINO CERRETE SECCO ROUGE PAOLO BEA,MONTEFALCO SAGRANTINO
J1528,MANCHESTER RIDGE PINOT NOIR ROUGE POE,MENDOCINO
J1529,PROSECCO VALDOBBIADENE RIVE SANTO STEFANO LUXURY BLANC MIONETTO,VALDOBBIADENE PROSECCO SUPERIORE
J153,BRUNELLO MONTALCINO VIGNA DELLE RAUNATE ROUGE MOCALI,BRUNELLO DI MONTALCINO
J1530,BAROLO ROUGE PAOLO SCAVINO,BAROLO
J1531,MERLOT AMOR SECO ROUGE CHACRA,PATAGONIA
J1532,MALBEC GRANDE RESERVE ROUGE BOUSQUET,TUPUNGATO
J1533,MALBEC RESERVE ROUGE BOUSQUET,TUPUNGATO
J1534,MALBEC PREMIUM ROUGE BOUSQUET,TUPUNGATO
J1535,PORTER BASS CHARDONNAY BLANC CERITAS,SONOMA COAST
J1536,THREE SISTERS CHARDONNAY BLANC MARCASSIN,SONOMA COAST
J1537,PINOT NOIR SANFORD BENEDICT ROUGE SANDHI,STA RITA HILLS
J1538,PINOT NOIR RINCONADA ROUGE SANDHI,STA RITA HILLS
J1539,PINOT NOIR MT CARMEL ROUGE SANDHI,STA RITA HILLS
J154,BRUNELLO MONTALCINO LUCERE ROUGE SAN FILIPPO,BRUNELLO DI MONTALCINO
J1540,PINOT NOIR LA COTE ROUGE SANDHI,STA RITA HILLS
J1541,PINOT NOIR AMRITA ROUGE SANDHI,STA RITA HILLS
J1542,SANFORD BENEDICT CHARDONNAY BLANC SANDHI,STA RITA HILLS
J1543,RITA S CROWN CHARDONNAY BLANC SANDHI,STA RITA HILLS
J1544,STA RITA HILLS CHARDONNAY BLANC SANDHI,STA RITA HILLS
J1545,OLD VINES ZINFANDEL ROUGE TURLEY,CALIFORNIA
J1546,JUDGE BELL ZINFANDEL ROUGE TURLEY,AMADOR COUNTY
J1547,TURLEY ESTATE ZINFANDEL ROUGE TURLEY,NAPA VALLEY
J1548,BEDROCK VINEYARD ZINFANDEL ROUGE TURLEY,SONOMA VALLEY
J1549,RATTLESNAKE RIDGE ZINFANDEL ROUGE TURLEY,HOWELL MOUNTAIN
J155,BRUNELLO MONTALCINO ROUGE SIRO PACENTI,BRUNELLO DI MONTALCINO
J1758,PERFECTIONIST ROUGE LINNE CALODO,PASO ROBLES
J1759,DITCH DIGGER ROUGE DENNER,PASO ROBLES
J176,MONTEPULCIANO ABRUZZO CAPOSTRANO ROUGE VALLE TRITANA,MONTEPULCIANO D ABRUZZO
J1760,ESPRIT TABLAS ROUGE TABLAS CREEK,PASO ROBLES
J1761,GRUNER VELTLINER BLANC FRANZ ETZ,KAMPTAL
J1762,RIVIERA LIGURE PONENTE ISASCO ROSSESE ROUGE PUNTA CRENA,RIVIERA LIGURE DI PONENTE
J1763,MURTA ROSE EXTRA BRUT ROSE QUINTA DA MURTA,VINHO REGIONAL LISBOA
J1764,BAROLO BRICCO ROCCHE BRUNATE ROUGE CERETTO,BAROLO
J1765,BAROLO BRICCO ROCCHE PRAPO ROUGE CERETTO,BAROLO
J1766,CHARDONNAY ORGANICA BLANC SANTA JULIA,MENDOZA
J1767,LIEN ROUGE VINA MAQUIS,COLCHAGUA VALLEY
J1768,BAROLO VIGNA FRASCHIN ROUGE MANZONE,BAROLO
J1769,SYRAH ROUGE MAIMAI CREEK WINES,HAWKE S BAY
J177,MONTEPULCIANO ABRUZZO ROUGE CATALDI MADONNA,MONTEPULCIANO D ABRUZZO
J1770,TREEHOUSE PINOT NOIR RUSSIAN RIVER VALLEY ROUGE CIRQ,RUSSIAN RIVER VALLEY
J1771,CABERNET SAUVIGNON SAN BENITO COUNTY ROUGE DECIDERIO HERNANDEZ,SAN BENITO COUNTY
J1772,BELLET BARON G ROSE CH BELLET,BELLET
J1773,WEST RIDGE PINOT NOIR ROUGE HIRSCH VINEYARDS,SONOMA COAST
J1774,DAO RESERVA ROSE QUINTA DO PERDIGAO,DAO
J1775,ESTATE CHARDONNAY BLANC POSEIDON,LOS CARNEROS
J1776,CHIANTI CLASSICO ROUGE MOLINO DI GRACE,CHIANTI CLASSICO
J1777,TOSCANA YANTRA ROUGE SETTE CIELI,TOSCANA
J1778,TOSCANA PERLATO DEL BOSCO ROUGE TUA RITA,TOSCANA
J1779,SAUVIGNON BLANC I BLANC VON WINNING,
J178,MORELLINO SCANSANO ROVENTE ROUGE COL BACCHE,MORELLINO DI SCANSANO
J1960,SAUVIGNON BLANC SEMILLON BLANC STELLA BELLA,MARGARET RIVER
J1961,SONOMA COAST PINOT NOIR ROUGE OCCIDENTAL,SONOMA COAST
J1962,SONOMA COAST PINOT NOIR HEADLANDS CUVEE ELIZABETH ROUGE OCCIDENTAL,SONOMA COAST
J1963,SONOMA COAST PINOT NOIR SWK VINEYARD ROUGE OCCIDENTAL,SONOMA COAST
J1964,BRUNELLO MONTALCINO VIGNA LORETO ROUGE MASTROJANNI,BRUNELLO DI MONTALCINO
J1965,TOSCANA SAN PIO ROUGE MASTROJANNI,TOSCANA
J1966,LAZIO CESANESE ROUGE CASALE DEL GIGLIO,LAZIO
J1967,VINO DE TAVOLA FIORANELLO ROUGE TENUTA FIORANO,VINO DA TAVOLA
J1968,VINO DE TAVOLA FIORANO ROUGE TENUTA FIORANO,VINO DA TAVOLA
J1969,TERRE DE VOLTURNO SETTIMO ROUGE MICHELE ALOIS,TERRE DEL VOLTURNO
J197,VINO NOBILE MONTEPULCIANO ROUGE AVIGNONESI,VINO NOBILE DI MONTEPULCIANO
J2049,PINOT NOIR GRANDE CUVEE ROUGE SOLENA,WILLAMETTE VALLEY
J205,PROSECCO RUSTICO BLANC NINO FRANCO,PROSECCO DI TREVISO
J2050,BARBARESCO GALLINA ROUGE LA SPINETTA,BARBARESCO
J2051,BAROLO CAMPE ROUGE LA SPINETTA,BAROLO
J2052,BAROLO VIGNA GATTERA ROUGE FRATELLI REVELLO,BAROLO
J2053,BAROLO CONCA ROUGE FRATELLI REVELLO,BAROLO
J2054,BAROLO GINESTRA ROUGE PAOLO CONTERNO,BAROLO
J2055,CABERNET SAUVIGNON ROUGE ANGULO INNOCENTI,VALLE DE UCO
J2056,BRUNELLO MONTALCINO RISERVA ROUGE MOCALI,BRUNELLO DI MONTALCINO
J2057,GATTINARA ROUGE TRAVAGLINI,GATTINARA
J2058,SYRAH 25 5 ROUGE DESIERTO,PATAGONIA
J2059,ARTIGAS ROUGE MAS ALTA,PRIORAT
J206,PROSECCO BLANC COL VETORAZ,VALDOBBIADENE PROSECCO SUPERIORE
J2060,CIRERETSROUGE MAS ALTA,PRIORAT
J2061,BASSETA ROUGE MAS ALTA,PRIORAT
J2062,CREU ALTA ROUGE MAS ALTA,PRIORAT
J2063,ARTIGAS BLANC MAS ALTA,PRIORAT
J2064,SPUMANTE ROSE DE SALICI ROSE COL DE SALICI,VINO SPUMANTE
J2065,CABERNET SAUVIGNON ROUGE CAYMUS,NAPA VALLEY
J2066,VIN SANTO DEL CHIANTI CASTELLO DI BROLIO ROUGE BARONE RICASOLI,VIN SANTO DEL CHIANTI CLASSICO
J2220,CABERNET SAUVIGNON ROUGE STE MICHELLE,COLUMBIA VALLEY
J2221,CABERNET SAUVIGNON ROUGE INGLENOOK,RUTHERFORD
J2222,BARBARESCO CURRA RISERVA ROUGE BRUNO ROCCA,BARBARESCO
J2223,KLEIN CONSTANTIA METIS SAUVIGNON BLANC BLANC P JOLIVET,CONSTANTIA
J2224,BAROLO ROCCHE ROUGE ROCCHE DEI MANZONI,BAROLO
J2225,BARBARESCO RISERVA ROUGE MARCHESI DI BAROLO,BARBARESCO
J2226,BAROLO TRADIZIONE ROUGE MARCHESI DI BAROLO,BAROLO
J2227,RIBERA DEL DUERO FIGUERO NOBLE CASA LEA ROUGE GARCIA FIGUERO,RIBERA DEL DUERO
J2228,SPUMANTE BRUT ROSATO N S DELLA NEVE ROSE G D VAJRA,VINO SPUMANTE
J2229,BENEDIC VINO ROSSO ROUGE SUORE CISTERCENSI,VINO DA TAVOLA
